signal_date,entry_date,period_end,turnover,transaction_cost,gross_exposure,tsmom_risk_on,tsmom_momentum,tsmom_events,risk_off_asset,risk_off_momentums,weight_AAPL,weight_AMZN,weight_GOOGL,weight_META,weight_MSFT,weight_NVDA,riskoff_weight_GLD,riskoff_weight_TLT,rating_AAPL,rating_AMZN,rating_GOOGL,rating_META,rating_MSFT,rating_NVDA
2020-07-02,2020-07-06,2020-10-05,2.0,0.001,1.0,True,0.08279864389459846,2020-07-07:28.31%:100%;2020-08-03:15.97%:100%;2020-09-01:13.88%:100%;2020-10-01:8.28%:100%,,{},0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,Overweight,Hold,Sell,Buy,Underweight,Hold
2020-10-02,2020-10-05,2021-01-04,3.333333333333333,0.0016666666666666666,1.0,True,0.1140330853189575,2020-10-06:8.71%:100%;2020-11-02:-0.29%:0%;2020-12-01:4.06%:100%;2021-01-04:11.40%:100%,,"{""GLD"": -0.09002660750834379, ""TLT"": -0.0023610493527567167}",0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,Overweight,Hold,Sell,Hold,Underweight,Buy
2020-12-31,2021-01-04,2021-04-05,1.3333333333333333,0.0006666666666666666,1.0,True,0.07044654691431163,2021-01-05:10.94%:100%;2021-02-01:13.77%:100%;2021-03-01:5.17%:100%;2021-04-01:7.04%:100%,,{},0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,Buy,Hold,Hold,Sell,Overweight,Underweight
2021-04-01,2021-04-05,2021-07-06,1.3333333333333335,0.0006666666666666668,1.0,True,0.08359290534496577,2021-04-06:9.04%:100%;2021-05-03:13.13%:100%;2021-06-01:8.17%:100%;2021-07-01:8.36%:100%,,{},0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0,Underweight,Sell,Buy,Overweight,Buy,Hold
2021-07-02,2021-07-06,2021-10-04,0.7999999999999999,0.00039999999999999996,1.0,True,0.0001971050451854417,2021-07-07:6.95%:100%;2021-08-02:5.43%:100%;2021-09-01:7.78%:100%;2021-10-01:0.02%:100%,,{},0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,Underweight,Hold,Buy,Overweight,Hold,Sell
2021-10-01,2021-10-04,2022-01-04,4.0,0.002,1.0,True,0.09761555825009904,2021-10-05:-0.67%:0%;2021-11-01:5.29%:100%;2021-12-01:1.21%:100%;2022-01-03:9.76%:100%,GLD,"{""GLD"": 0.002908989713090504, ""TLT"": -0.0346714831093311}",0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,Hold,Sell,Buy,Underweight,Overweight,Hold
2022-01-03,2022-01-04,2022-04-04,3.5,0.0017499999999999998,1.0,False,-0.048548710306305476,2022-01-05:10.65%:100%;2022-02-01:-1.69%:0%;2022-03-01:-4.53%:0%;2022-04-01:-4.85%:0%,GLD,"{""GLD"": 0.06389864929165712, ""TLT"": -0.10453619314458562}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Buy,Sell,Hold,Underweight,Overweight,Overweight
2022-04-01,2022-04-04,2022-07-05,1.0,0.0005,0.0,False,-0.1740144000561339,2022-04-05:-4.08%:0%;2022-05-02:-6.49%:0%;2022-06-01:-3.67%:0%;2022-07-01:-17.40%:0%,,"{""GLD"": -0.06825345689926188, ""TLT"": -0.11695889264428172}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Overweight,Underweight,Hold,Sell,Hold,Buy
2022-07-01,2022-07-05,2022-10-04,2.0,0.001,0.0,False,-0.05926149164564021,2022-07-06:-15.30%:0%;2022-08-01:-3.28%:0%;2022-09-01:-3.10%:0%;2022-10-03:-5.93%:0%,,"{""GLD"": -0.038361197719081974, ""TLT"": -0.10487982823103892}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buy,Underweight,Hold,Sell,Overweight,Sell
2022-10-03,2022-10-04,2023-01-04,3.0,0.0015,1.0,True,0.07560935428099191,2022-10-05:-0.97%:0%;2022-11-01:-4.97%:0%;2022-12-01:3.59%:100%;2023-01-03:7.56%:100%,GLD,"{""GLD"": 0.006997224543819236, ""TLT"": -0.12898751723045154}",0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,Buy,Overweight,Underweight,Sell,Hold,Sell
2023-01-03,2023-01-04,2023-04-04,6.0,0.003,1.0,True,0.07175136139657812,2023-01-05:2.00%:100%;2023-02-01:4.97%:100%;2023-03-01:-1.06%:0%;2023-04-03:7.18%:100%,GLD,"{""GLD"": 0.04019113778662109, ""TLT"": -0.004259417724452597}",0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,Hold,Sell,Underweight,Overweight,Buy,Hold
2023-04-03,2023-04-04,2023-07-05,0.6666666666666666,0.0003333333333333333,1.0,True,0.10212189391402404,2023-04-05:7.72%:100%;2023-05-01:2.92%:100%;2023-06-01:6.26%:100%;2023-07-03:10.21%:100%,,{},0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,Hold,Sell,Overweight,Underweight,Buy,Sell
2023-07-03,2023-07-05,2023-10-04,3.0,0.0014999999999999998,0.0,False,-0.03224173061923408,2023-07-06:8.23%:100%;2023-08-01:10.47%:100%;2023-09-01:7.16%:100%;2023-10-02:-3.22%:0%,,"{""GLD"": -0.048807877049713455, ""TLT"": -0.1512090790255416}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buy,Hold,Sell,Overweight,Hold,Overweight
2023-10-03,2023-10-04,2024-01-04,3.0,0.0015,1.0,True,0.11639634352655515,2023-10-05:-3.07%:0%;2023-11-01:-6.77%:0%;2023-12-01:1.70%:100%;2024-01-02:11.64%:100%,GLD,"{""GLD"": 0.024999944776099348, ""TLT"": -0.13383273727672107}",0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,Sell,Hold,Buy,Buy,Underweight,Overweight
2024-01-03,2024-01-04,2024-04-04,0.5333333333333333,0.0002666666666666666,1.0,True,0.10112095289781475,2024-01-05:10.48%:100%;2024-02-01:16.66%:100%;2024-03-01:12.14%:100%;2024-04-01:10.11%:100%,,{},0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,Sell,Hold,Overweight,Buy,Hold,Underweight
2024-04-03,2024-04-04,2024-07-05,1.9999999999999998,0.0009999999999999998,1.0,True,0.04379093623205099,2024-04-05:9.79%:100%;2024-05-01:2.58%:100%;2024-06-03:3.15%:100%;2024-07-01:4.38%:100%,,{},0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,Sell,Overweight,Underweight,Hold,Buy,Overweight
2024-07-03,2024-07-05,2024-10-04,1.0,0.0005,1.0,True,0.055341452293585336,2024-07-08:8.45%:100%;2024-08-01:10.08%:100%;2024-09-03:7.23%:100%;2024-10-01:5.53%:100%,,{},0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,Buy,Overweight,Hold,Underweight,Overweight,Hold
2024-10-03,2024-10-04,2025-01-06,0.9999999999999999,0.0004999999999999999,1.0,True,0.03417507861997704,2024-10-07:3.50%:100%;2024-11-01:7.03%:100%;2024-12-02:7.22%:100%;2025-01-02:3.42%:100%,,{},0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,Buy,Hold,Sell,Hold,Underweight,Overweight
2025-01-03,2025-01-06,2025-04-04,3.2,0.0015999999999999999,1.0,False,-0.06696261197702225,2025-01-07:4.26%:100%;2025-02-03:3.79%:100%;2025-03-03:-0.23%:0%;2025-04-01:-6.70%:0%,GLD,"{""GLD"": 0.18541986245181685, ""TLT"": 0.043524272712863965}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Buy,Overweight,Buy,Hold,Underweight,Hold
2025-04-03,2025-04-04,2025-07-07,1.9999999999999998,0.0009999999999999998,1.0,True,0.11520813869684021,2025-04-07:-13.31%:0%;2025-05-01:-7.58%:0%;2025-06-02:-0.51%:0%;2025-07-01:11.52%:100%,GLD,"{""GLD"": 0.15318881290244346, ""TLT"": -0.05677543526578144}",0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,Buy,Hold,Underweight,Hold,Overweight,Sell
2025-07-03,2025-07-07,2025-10-06,1.4999999999999998,0.0007499999999999999,1.0,True,0.0815622040200652,2025-07-08:15.99%:100%;2025-08-01:14.32%:100%;2025-09-02:9.77%:100%;2025-10-01:8.16%:100%,,{},0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,Sell,Hold,Buy,Overweight,Overweight,Underweight
2025-10-03,2025-10-06,2025-12-31,0.9999999999999999,0.0004999999999999999,1.0,True,0.062374464543476726,2025-10-07:8.56%:100%;2025-11-03:8.36%:100%;2025-12-01:6.24%:100%,,{},0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,Underweight,Hold,Buy,Sell,Hold,Overweight
